dept_id,dept_name,dept_category,division,dept_type,dept_age_years,location_type,team_size,reporting_structure,manager_experience_level,supervisor_experience_level,primary_function,secondary_function,creation_reason,oversight_body,reporting_lag_days,training_hours_quarterly,violations_past_3years,remediation_plan_active,executive_support,external_consulting,engagement_programs,onboarding_program,improvement_commitment,digital_systems,external_partnerships,interdept_collaboration_score,resource_availability_score,external_interactions_frequency,risk_exposure_operational,risk_exposure_financial,operational_health_index,reporting_gaps_annual,audit_score_q1,audit_score_q2,compliance_score_final,overall_risk_score,is_high_risk
DEPT-6245,Business Integrity - East Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3526,Quality Assurance - Legacy Region,Financial_Reporting,Corporate_HQ,Unknown,5.0,Urban,Small,Autonomous,3.0,2.0,Operations,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,75.0,80.0,85.0,10.0,0.0
DEPT-2624,Premier Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8625,Compliance - South Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Small,Centralized,4.0,3.0,Compliance,Operations,Restructuring,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,4.0,0.0,70.0,70.0,70.0,10.0,0.0
DEPT-9170,South Team,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7664,Quality Assurance - West Region,Financial_Reporting,Corporate_HQ,Unknown,5.0,Urban,Large,Centralized,4.0,4.0,Operations,Unknown,Regulation,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,65.0,70.0,75.0,12.0,0.0
DEPT-4342,Central Operations,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Autonomous,2.0,2.0,Operations,Other,Regulation,Internal_Audit,2.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,18.0,50.0,50.0,50.0,29.0,1.0
DEPT-8693,Business Integrity - Emerging Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Restructuring,Internal_Audit,1.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,75.0,60.0,65.0,11.0,0.0
DEPT-5039,Regulatory Affairs - Premier Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8150,Strategic Department,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7142,Elite Business Integrity,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Small,Centralized,4.0,4.0,Other,Other,Expansion,Unknown,1.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,5.0,3.0,4.0,5.0,2.0,60.0,45.0,55.0,36.0,1.0
DEPT-8200,Elite Hub,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,4.0,2.0,Operations,Other,Regulation,Unknown,1.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,80.0,75.0,80.0,11.0,0.0
DEPT-5851,West Services,Financial_Reporting,Corporate_HQ,Support,6.0,Remote,Large,Centralized,3.0,2.0,Operations,Other,Expansion,External_Auditor,1.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,55.0,55.0,55.0,20.0,1.0
DEPT-4485,Premier Process Excellence,Financial_Reporting,Regional_Operations,Legal,11.0,International,Medium,Unknown,0.0,2.0,Operations,Legal,Merger,External_Auditor,1.0,38.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,16.0,60.0,81.5,82.6,20.0,1.0
DEPT-1863,Elite Branch,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2995,Quality Assurance - Beta Region,Risk_Management,Regional_Operations,Technology,7.0,International,Large,Hybrid,4.0,2.0,Finance,Other,Expansion,Internal_Audit,1.0,64.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,16.0,60.0,84.6,65.0,58.0,1.0
DEPT-3501,Core Group,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Small,Autonomous,3.0,4.0,Other,Other,Regulation,Compliance_Officer,4.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,5.0,14.0,45.0,45.0,40.0,27.0,1.0
DEPT-2393,Central Unit,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9863,Advanced Branch,Financial_Reporting,Corporate_HQ,Compliance,7.0,Remote,Large,Unknown,2.0,2.0,Other,Operations,Merger,Internal_Audit,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,4.0,0.0,45.0,50.0,50.0,10.0,1.0
DEPT-1874,Emerging Branch,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4113,Alpha Unit,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3246,Legacy Services,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Unknown,3.0,3.0,Operations,Operations,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,24.0,45.0,40.0,45.0,37.0,1.0
DEPT-5568,Elite Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9040,Elite Process Excellence,Operational_Compliance,Regional_Operations,Finance,2.0,Unknown,Medium,Autonomous,2.0,1.0,Legal,Administrative,Merger,Compliance_Officer,3.0,42.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,4.0,1.0,7.0,51.6,51.0,50.8,98.5,1.0
DEPT-9428,Audit Services - West Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5074,Risk Management - Digital Region,Financial_Reporting,Corporate_HQ,Technology,9.0,Remote,Medium,Centralized,1.0,4.0,Administrative,Unknown,Merger,Compliance_Officer,5.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,4.0,2.0,3.0,11.0,80.3,84.8,85.7,35.5,0.0
DEPT-2106,Advanced Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Unknown,Small,Autonomous,4.0,2.0,Unknown,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,75.0,70.0,70.0,12.0,0.0
DEPT-4440,West Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5148,Elite Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Unknown,3.0,4.0,Administrative,Operations,Regulation,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,75.0,75.0,85.0,36.0,0.0
DEPT-3798,Audit Services - South Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8793,Regulatory Affairs - Core Region,Financial_Reporting,Corporate_HQ,Support,5.0,Remote,Large,Centralized,3.0,4.0,Operations,Finance,Regulation,Internal_Audit,1.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,55.0,60.0,60.0,20.0,0.0
DEPT-5341,Elite Department,Financial_Reporting,Corporate_HQ,Support,9.0,Urban,Large,Centralized,3.0,1.0,Administrative,Other,Regulation,Compliance_Officer,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,5.0,0.0,45.0,50.0,55.0,30.0,1.0
DEPT-2461,East Internal Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3915,Alpha Office,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6895,Legacy Financial Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1147,Core Audit Services,Financial_Reporting,Corporate_HQ,Technology,7.0,Urban,Unknown,Centralized,3.0,1.0,Operations,Other,Merger,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,0.0,55.0,55.0,70.0,35.0,0.0
DEPT-5828,Metro Compliance,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,3.0,2.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,8.0,70.0,75.0,80.0,19.0,0.0
DEPT-6416,Elite Branch,Financial_Reporting,Corporate_HQ,Unknown,10.0,Urban,Large,Autonomous,3.0,2.0,Operations,Other,Regulation,Compliance_Officer,1.0,20.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0,1.0,5.0,0.0,70.0,75.0,75.0,30.0,1.0
DEPT-6821,Compliance - North Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3590,Tactical Audit Services,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Small,Centralized,1.0,1.0,Operations,Unknown,Regulation,Internal_Audit,1.0,40.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,0.0,50.0,50.0,50.0,40.0,1.0
DEPT-3962,Alpha Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9653,Prime Regulatory Affairs,Operational_Compliance,Corporate_HQ,Finance,14.0,Suburban,Small,Unknown,0.0,3.0,Legal,Legal,Merger,Compliance_Officer,4.0,63.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,4.0,8.0,71.8,76.1,65.0,64.0,1.0
DEPT-8429,East Group,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,1.0
DEPT-8091,Innovation Solutions,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9549,Regional Process Excellence,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8379,Emerging Financial Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9654,Advanced Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,4.0,4.0,Unknown,Compliance,Regulation,Internal_Audit,2.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,5.0,6.0,65.0,60.0,70.0,13.0,0.0
DEPT-3845,Global Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5353,Regulatory Affairs - East Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,4.0,2.0,Other,Unknown,Unknown,Internal_Audit,2.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,80.0,80.0,80.0,10.0,0.0
DEPT-4100,Tactical Unit,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8925,Beta Internal Controls,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Small,Autonomous,4.0,1.0,Operations,Other,Restructuring,Internal_Audit,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,4.0,22.0,55.0,55.0,50.0,41.0,1.0
DEPT-4933,Risk Management - Advanced Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Small,Centralized,4.0,4.0,Unknown,Unknown,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,3.0,5.0,0.0,55.0,60.0,65.0,20.0,0.0
DEPT-2307,Elite Ethics and Compliance,Financial_Reporting,Corporate_HQ,Technology,6.0,Urban,Large,Centralized,4.0,4.0,Unknown,Other,Regulation,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,60.0,65.0,65.0,27.0,0.0
DEPT-6310,Process Excellence - Metro Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7787,Process Excellence - East Region,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Large,Autonomous,3.0,2.0,Other,Operations,Regulation,Compliance_Officer,1.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,5.0,10.0,60.0,55.0,55.0,35.0,1.0
DEPT-9396,Compliance - Beta Region,Financial_Reporting,Corporate_HQ,Compliance,11.0,Suburban,Medium,Centralized,4.0,1.0,Unknown,Operations,Merger,Unknown,2.0,78.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0,29.0,79.6,86.7,88.2,20.0,0.0
DEPT-4703,Beta Office,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Small,Centralized,3.0,3.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,32.0,60.0,60.0,70.0,41.0,1.0
DEPT-3061,Tactical Quality Assurance,Financial_Reporting,Corporate_HQ,Operations,12.0,Urban,Large,Centralized,3.0,1.0,Operations,Operations,Merger,Internal_Audit,1.0,20.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,12.0,35.0,40.0,25.0,86.0,1.0
DEPT-6622,Financial Controls - Global Region,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Centralized,1.0,2.0,Other,Administrative,Restructuring,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,55.0,60.0,70.0,27.0,0.0
DEPT-6874,Internal Controls - South Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6157,South Financial Controls,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Small,Centralized,2.0,4.0,Other,Finance,Regulation,External_Auditor,2.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,70.0,60.0,65.0,16.0,0.0
DEPT-6669,Central Group,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,4.0,4.0,Finance,Finance,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,80.0,80.0,85.0,10.0,0.0
DEPT-8515,Regulatory Affairs - Elite Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Autonomous,3.0,3.0,Finance,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,10.0,60.0,65.0,70.0,25.0,0.0
DEPT-7577,Legacy Internal Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2146,Financial Controls - Metro Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Large,Centralized,4.0,4.0,Compliance,Compliance,Expansion,Internal_Audit,1.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,2.0,0.0,65.0,65.0,65.0,20.0,0.0
DEPT-5298,Ethics and Compliance - Prime Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5403,Legacy Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2996,Strategic Internal Controls,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,2.0,3.0,Other,Other,Regulation,Unknown,2.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,65.0,60.0,65.0,22.0,0.0
DEPT-9694,Governance - North Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,1.0
DEPT-1918,Governance - Core Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5651,Risk Management - Strategic Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8819,North Process Excellence,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,4.0,Administrative,Operations,Restructuring,Unknown,1.0,60.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,5.0,14.0,40.0,45.0,40.0,52.0,1.0
DEPT-5540,Audit Services - Global Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5561,Global Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7887,Process Excellence - North Region,Operational_Compliance,Corporate_HQ,Unknown,12.0,Suburban,Large,Hybrid,3.0,4.0,Compliance,Finance,Restructuring,Compliance_Officer,4.0,40.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,4.0,1.0,10.0,96.7,92.4,89.2,100.0,1.0
DEPT-9655,Compliance - Elite Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4672,Premier Risk Management,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Unknown,2.0,4.0,Administrative,Other,Unknown,External_Auditor,1.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,75.0,75.0,75.0,10.0,0.0
DEPT-9598,North Risk Management,Financial_Reporting,Corporate_HQ,Finance,6.0,Remote,Medium,Autonomous,1.0,3.0,Finance,Legal,Expansion,Unknown,4.0,40.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,1.0,4.0,29.0,62.8,60.3,59.8,64.5,1.0
